Unnamed: 0,toxic,FormalCharge,NHOH,HAcceptors,AromaticRings,SaturatedRings,AromaticOH,AromaticN,kfold,MolWt_tran,LogP_tran,TPSA_tran
1078,0,1,4,5,3,1,0,3,2,0.5695735466861714,0.9224874505364836,0.1154446246820384
60,0,-2,2,10,2,0,0,0,2,2.672097916293797,0.6987882495604585,1.128728302135338
81,0,1,2,3,2,2,0,2,2,-0.1306681100003477,-0.264656231922321,-0.4240914308059456
1166,0,1,1,1,2,1,0,0,2,-0.1485413639702641,0.7527009526795179,-2.2705031364538315
1213,0,0,2,2,0,3,2,0,2,0.3959551550501105,2.049628885530276,-0.6694661777786002
530,0,-4,6,20,4,0,0,0,2,1.868576997172111,0.1445443235644995,2.3265390972677245
562,0,0,1,3,0,1,0,0,2,-0.9872987338429142,-0.3976367449868679,-0.1396365093745357
236,0,1,2,2,2,0,0,0,2,-0.1121948276692819,0.4531259179282761,-1.1283030645647905
591,0,0,1,7,0,3,1,0,2,0.8497986654742995,0.9537140926789116,0.440628673056505
1053,0,1,6,4,2,0,1,0,2,-0.1008091471489237,-0.0826455462985163,0.3219479286912973
634,0,1,3,4,1,5,1,0,2,0.6427480238644118,0.5114659254215018,-0.1941762511842894
181,0,0,1,2,1,3,1,0,2,0.1573703478043746,1.4380901326146782,-0.9711917128969484
143,0,1,3,6,4,1,0,3,2,0.7479283956361952,0.5815772135293522,0.1860205091624321
581,0,1,7,6,1,0,1,0,2,0.9658919307294422,0.3472138416383611,0.8796657411492945
706,0,0,1,2,2,0,0,1,2,-1.2733682568450633,0.0446373854812144,-0.5395065451960818
174,0,0,2,6,0,3,2,0,2,0.7477387710835248,0.6889656114295837,0.3652390405537701
1318,0,-2,6,11,2,0,0,2,2,0.6542337116140247,-1.3982474633199165,1.515306314629066
72,0,1,2,2,2,0,0,0,2,-0.4377664744891718,-0.3071270823577919,-0.9779935391549494
572,0,0,2,6,0,3,2,0,3,0.4957582592634948,0.2496283492805315,0.3652390405537701
1300,0,-1,2,8,0,3,2,0,3,0.6629423427238049,-0.2703280856480261,0.8140007078019081
344,0,1,4,2,1,0,1,0,3,-1.2879437771025557,-0.6636996002287865,-0.31033407701971
216,0,-2,1,8,3,0,0,1,3,0.3183392774305371,0.4970462070714136,0.8648132235081675
1381,0,1,4,3,1,0,1,0,3,-0.2557765097484712,-0.3413165299999999,0.0030781472447582
393,0,2,2,2,2,1,0,0,3,-0.0336877152304955,-0.4189538541028184,-0.9281366293870064
1210,0,1,2,4,1,2,1,0,3,-0.1128729211226945,-0.6602612199066292,-0.2514344733057664
1256,0,1,3,2,1,1,1,0,3,-0.2618656335819632,0.296799105759671,-0.5379383571158485
680,0,0,2,2,2,0,0,0,3,-0.3890913733134291,0.1318241226338929,-0.2521730514000058
401,0,0,2,2,0,3,0,0,3,0.1991220752028365,0.841246274891219,-0.2888066685655099
916,1,0,4,8,2,1,2,4,3,-0.1905404331714903,-0.6547972028271398,0.584766969201959
719,0,0,2,5,0,1,2,0,3,0.4512085025814907,1.39225027206881,0.1338406049118214
257,0,-2,0,6,1,2,0,0,3,0.8397062363658635,0.9322226346266976,0.3786379582925885
1241,0,0,2,3,5,0,0,2,3,0.76352512972711,2.002591963743788,0.0483372839633539
1333,1,0,0,0,0,0,0,0,3,-2.6303984257139064,-0.6635878812978734,-3.083121638508983
35,0,-2,0,6,1,0,0,0,3,-0.1012148942494271,-0.3101359229372923,0.337357316483614
654,1,0,3,4,3,0,0,1,3,0.6267859978614724,1.577868270895861,0.2532313668483698
462,0,0,0,4,3,0,0,3,3,-0.1590380908898633,0.7454696572430933,-0.6067443271901064
431,0,1,3,2,1,0,0,0,3,-0.473176651690447,-0.2544281875293829,-0.5343603559687815
56,0,-1,0,2,0,0,0,0,3,-0.2172004527346834,1.0291993555094576,-0.6776015571111978
540,0,0,7,8,1,0,5,0,3,1.6793471128350443,-0.8267809841477937,1.1646881737496748
823,0,0,4,8,2,2,1,0,3,0.947647551485976,0.2698069453405317,0.8079277680505452
3,0,0,1,2,0,1,0,0,3,-1.1315506529330954,-0.18675519336783,-0.535701060419185
299,0,0,2,3,0,1,0,0,3,-0.8610930430673481,-0.3006163517499212,0.0046490319386563
1009,0,1,2,1,1,0,0,0,3,-0.7749316800558786,0.0051110099809686,-1.1283030645647905
593,0,0,3,4,0,0,0,0,3,-0.4807606091400032,0.1365665023769281,0.2300690733676788
1433,0,-1,3,6,2,0,0,0,3,0.1515059460885757,0.0180196240553424,0.6097519392142648
731,0,0,4,5,2,0,0,1,3,-0.8524392375150802,0.3800367247739873,0.2162962617644186
326,0,0,2,5,1,2,0,0,3,0.4780254370653301,-0.4261650273159116,0.3960553803866373
233,0,0,0,3,1,0,0,0,3,0.659697361139297,3.18675839626667,-0.7963422502669112
302,0,0,0,6,2,0,0,4,3,-1.0250825906486976,-0.8373653723496868,-0.2218159105258465
875,0,1,1,2,2,2,0,0,3,0.2347170500690762,0.0379236550788706,-0.8388275701236835
942,0,-2,6,15,0,2,5,0,3,0.6121767350539089,-2.151935924944742,1.7744956440532604
14,0,-1,0,3,1,0,0,0,3,-0.0592641115375653,0.8485841395503041,-0.4660937669843983
70,0,1,3,3,2,0,0,0,3,-0.3280298874343491,-0.2579456271982419,-0.4637520647565452
1130,0,1,6,12,1,1,2,0,3,1.8194739310154813,-0.0405424301791726,1.4338145480197924
727,0,0,1,5,1,0,1,2,3,-1.2563630361283602,-0.5261545397378751,0.0950611297621014
403,0,0,2,3,1,0,0,0,3,-0.5543774610664909,-0.4128464549823258,-0.1233987652709102
31,0,-1,1,3,1,0,0,0,3,-0.4168818183745083,0.3435112870943443,0.0368313540177515
75,0,-2,5,8,1,0,2,0,3,0.5307834019251163,-1.6964399774607446,1.259494627632308
660,0,0,1,4,2,1,0,0,3,0.2145469614492322,0.238457158693892,-0.5719249198409923
760,0,1,4,3,0,6,1,0,3,-0.1125848537515054,-0.4169370081946809,0.2480809975097883
486,0,2,2,2,2,1,0,2,3,-0.155106170340591,-0.3052156306178197,-0.6665196631822817
427,0,4,21,13,0,3,8,0,3,1.0931843793261198,-2.941620433337373,2.1972994444286305
455,0,-1,1,5,1,2,0,0,3,-0.0132520937839366,-0.6894174574252276,0.2147744430830374
588,0,0,2,4,2,0,0,1,3,-0.6784144498015664,0.4251224991321441,-0.4923210247060645
421,0,1,2,1,2,0,0,0,3,0.0987188932026224,0.9639776728645828,-0.6062743781929051
994,0,0,4,5,1,2,0,0,3,0.0763196838465865,-1.0135341752035203,0.5606896330970109
1322,0,0,4,6,2,0,0,2,3,0.2584772969041045,-0.4426775161554238,0.64149567844016
1132,0,0,1,3,1,2,0,0,3,0.1147549071097628,1.4909527054523228,-0.5276755556893341
728,0,0,0,0,0,1,0,0,3,-0.93110604329258,1.222136829531026,-3.083121638508983
768,0,1,3,4,3,1,0,3,3,0.903251358101588,0.7271446010405975,0.1426744883335972
225,0,-4,1,9,1,0,1,2,3,-0.425887909836538,-1.4515391514320903,1.0337135644901774
1160,0,0,1,2,2,0,0,1,3,-1.5551301071109571,0.1059070415198062,-0.8630002255332152
279,0,0,2,8,5,0,0,2,3,1.0642668432307203,1.837890117201885,0.4330733824471664
896,0,0,1,2,2,0,0,1,3,-0.4805589579095751,0.2687372680384666,-0.7810520006640782
51,0,-1,2,8,2,0,2,2,3,0.6915321477759522,-0.2078402995025065,0.8408489677993203
827,0,6,25,13,0,4,7,0,3,1.1947714511720142,-3.277474519169628,2.321914537479408
1376,0,1,5,4,2,0,1,0,3,0.0543632516817022,-0.1625724950763574,0.2940212777699831
1205,0,1,1,2,1,2,1,0,3,-0.1061619769382118,0.4523019199243452,-1.1710071677973768
1288,0,-2,0,3,0,0,0,0,3,-3.0998184414947527,-1.1827978702126305,-0.1972033452997607
776,0,1,5,1,2,0,0,1,3,-0.5995653574411869,-0.4563827678908793,0.0080996547444561
876,0,1,5,4,0,1,4,0,3,-0.79222415711787,-1.2800204641310822,0.1559104173308333
425,0,1,2,1,1,0,0,0,3,-0.6693000670116647,-0.1732211351883518,-0.8511396905892631
523,0,0,1,6,2,1,0,1,3,0.1407124819730293,-0.8830647665846705,0.0627968536060209
1094,0,0,0,6,1,0,0,2,3,-0.5770855665077734,-0.3867853765145247,0.2900515966057395
78,0,2,0,0,0,0,0,0,3,-0.4940566203034229,0.7208985094801106,-3.083121638508983
252,0,0,4,4,1,1,3,0,3,0.4095590091732184,0.5710843118915033,0.2182311592973145
721,0,0,1,4,2,1,0,0,3,0.2816145984293579,-0.431278787518472,-0.3109097827333611
853,0,1,2,1,1,2,0,0,3,-0.4948470373998739,0.0039822481405337,-1.1283030645647905
470,0,0,4,3,1,0,0,0,3,-1.245174956785468,-0.578640042566793,0.167620550632163
1133,0,-1,1,7,2,2,0,1,3,0.645521665554601,0.0788651778509307,0.5422777053078265
386,0,0,3,10,1,2,0,1,3,0.6916701377774533,-0.9013079796909206,0.9015439454717404
411,0,1,2,5,2,0,0,0,3,0.2844675340616978,-0.1735492715213066,-0.0726919585611942
297,1,0,1,7,3,0,0,2,3,0.475139973436877,0.8463402861967924,-0.0038518163368562
802,0,-1,2,4,0,4,2,0,3,0.2948175421232549,0.5696103303604849,0.0861201907733977
41,0,0,2,6,1,3,2,0,3,0.755625230477928,0.8190529009100718,0.3652390405537701
231,0,0,0,2,0,0,0,0,3,0.8641367996473808,4.399319849005623,-1.0725874867875456
933,0,1,1,6,3,1,0,3,3,0.6525595590600645,0.1786008545620666,-0.3168715925472848
1283,0,-2,0,6,3,0,0,4,3,0.4913292227505117,0.3007521157461821,0.5149478425137984
1342,0,0,4,5,3,1,1,0,3,1.2205326277320598,1.0544265225995906,0.5924994251321227
771,0,-1,2,4,1,0,0,0,3,1.1697432486354111,0.0469140304888011,0.3323221479318967
551,0,0,0,3,0,0,0,0,3,-1.1226131030053943,0.4788331772639169,-0.7963422502669112
423,0,-2,1,6,2,1,0,0,3,0.1348160363251776,-0.4666097043327717,0.6128513889284866
29,0,1,1,1,2,0,0,0,3,-0.4488436252581667,0.3340824139289067,-2.2705031364538315
1254,0,0,4,4,1,0,0,0,3,-0.6465421730916022,-0.2443661205136176,0.4120677757065598
1176,0,0,2,7,5,0,0,5,3,0.8814482000361209,1.934632322388089,0.3231181134418945
733,0,-1,2,5,0,1,2,0,3,0.0875064705137773,0.0969988816783356,0.3236379435120952
1301,0,-2,6,11,2,0,0,2,3,0.6542337116140247,-1.3982474633199165,1.515306314629066
555,0,-2,2,6,0,0,2,0,3,-1.5193202772667682,-1.6964191163330082,0.6005335838511832
1391,0,1,2,4,2,1,0,0,3,-0.1305167483670651,-0.4525872781580029,-0.8931285283362017
223,0,-1,2,8,1,3,0,0,3,0.8328218466781216,-0.9748006857953028,0.9872381930507388
718,0,-1,0,4,0,0,0,0,3,-1.6050700110823253,-0.7071718274745734,-0.3078418764138155
196,0,0,1,3,1,0,0,0,3,-0.7066474341412237,0.0807799909285143,-0.282576953635407
519,0,0,0,6,1,0,0,3,3,-0.8782863068270553,-0.5329482135167347,-0.4869078977600447
341,0,0,0,3,2,1,0,1,3,0.2516908408041834,1.2915118332764386,-0.6218661916802798
98,0,0,3,6,1,1,2,2,3,-0.6155794038529576,-0.9598253653842188,0.4109553117745739
1156,0,-4,1,8,1,0,1,1,3,-0.3500854909015609,-1.287034338417122,0.9894198737455024
948,0,0,1,7,2,0,0,1,3,-0.1681765552406378,0.2141231746455023,0.4940586238905436
664,0,0,0,4,2,0,0,2,3,-0.5997487873631963,0.3830283481329233,-0.5822811138279663
951,0,-1,4,7,1,1,0,0,3,0.6256677809593552,-1.1546887000048354,0.9487567582515506
501,0,-1,0,2,1,0,0,0,3,-1.3430771006257456,-0.3125862622447281,-0.6776015571111978
405,0,1,4,4,1,0,1,0,3,-0.3415527777637833,-0.3037392721167619,0.2486238697805144
1080,0,-2,0,8,1,4,0,0,3,0.9938730516493208,0.7350191994513827,0.8872410504988331
293,0,0,6,7,0,2,1,0,3,0.4323980963608171,-1.5210191195797065,1.078003306135673
5,0,1,1,2,2,0,0,0,3,-0.2170172126691668,0.5404650323281428,-1.9744109041007016
1275,0,-1,0,5,1,1,0,0,3,-0.042996925008734,0.3922793640771241,0.2800873732755813
1434,0,-1,4,14,3,1,0,5,3,1.1656513975770673,-0.8318535073536143,1.444262323234933
84,0,0,3,4,1,1,0,0,3,-0.4884745679581256,-0.5449367873596717,0.2552601639492798
1267,0,0,2,4,3,0,0,3,3,-0.6304340685073281,0.4429696843662836,-0.3168715925472848
773,0,1,2,3,1,1,1,0,3,0.1254402112798033,0.1004861402679518,-0.4321881282803704
627,0,0,2,2,0,3,2,0,3,0.3389552027017154,2.10476499111556,-0.6694661777786002
650,0,-1,0,2,0,0,0,0,3,-3.1272131627012896,-0.8921886365609779,-0.6776015571111978
1039,0,0,1,8,0,3,1,0,3,0.7239068999130664,0.7940496084994575,0.5495045078526164
114,0,1,1,0,1,0,0,0,3,-1.081768579867151,-0.3104774877901505,-2.2705031364538315
353,0,0,2,5,2,2,0,1,3,-0.024955368808475,-0.7714987475792682,0.1067604611212259
475,0,1,1,0,2,0,0,0,3,-0.2618462534540903,0.6968471110312375,-2.2705031364538315
698,0,-1,1,3,1,0,0,0,3,0.976820347784112,0.0622162231557521,-0.0930815979088759
905,0,5,16,7,0,2,3,0,3,0.6918933375427821,-2.2198567620385457,1.4308096166359496
1321,0,-2,1,7,1,2,0,0,3,0.21879074008898,-1.1210727109370604,0.6976003728097652
709,1,0,2,4,3,0,0,1,3,0.1144382078432805,0.7124772077068051,-0.010335980733361
105,0,1,1,1,0,1,0,0,3,-0.9680306974401472,-0.7565665247443171,-1.0173468788410764
932,0,1,2,7,3,1,0,4,3,0.72807864120728,-0.3477936012314364,0.5253027875210257
1131,0,0,0,3,0,1,0,0,3,-1.4113989525368422,-0.3110801513095875,-0.5258981839421276
553,0,0,3,2,0,0,0,0,3,0.1713527529464127,-0.4541732692891275,-0.1766637289547521
585,0,1,1,5,1,1,0,0,3,0.2242472439273089,-0.3708603444885799,0.0369852980880967
1250,0,1,0,2,2,0,0,0,3,0.1990345112165046,1.1096801368307565,-1.8435598026835465
833,0,1,1,2,0,4,0,0,3,-0.9678374920491823,-0.5105708339429438,-1.5951347297925893
161,0,0,0,4,4,0,0,2,3,0.5103134090962413,2.2328720638382387,-1.047770762564312
1207,0,0,2,3,2,0,1,0,3,-0.0843494461798716,0.5529372254909732,-0.2241718433617207
996,0,0,13,17,0,1,10,0,3,1.9980153091186816,-0.899617704403214,2.162903192470894
1143,0,0,5,6,1,1,0,0,3,0.284274826024662,-0.9176291597951958,0.7776760166686986
1141,0,0,3,3,1,0,0,1,3,-1.657422204139932,-0.6450904883939297,-0.1135665282484469
45,0,1,3,4,1,0,1,0,3,-0.0532579373843463,-0.1123254390782978,-0.1735006267215822
623,1,0,6,6,2,0,1,1,3,0.8926951600715962,0.2189109267764333,1.1003897000728595
862,0,0,4,7,1,1,0,0,3,0.3618523509446129,-1.0928038439844097,0.8382005518381592
154,0,-1,1,5,4,1,1,1,3,1.078216751756674,2.5069834979847587,-0.0273811899726084
711,0,1,6,8,2,0,0,4,3,-0.0597259610263846,-0.959855032952034,0.927215634521321
842,0,-1,1,4,1,0,0,0,3,1.2145931175069176,0.0558469553766707,0.2147744430830374
240,0,0,2,6,2,0,0,1,3,-0.1555106650349578,-0.013410295789591,0.4349042116876425
321,0,0,3,8,1,1,2,2,3,0.1299843287613538,-0.312251638617296,0.6247579662065202
839,0,0,0,1,0,0,0,0,3,-4.406829052374098,-0.5115880962448593,-1.159471472230823
22,1,0,1,4,2,1,0,0,3,0.5567990203032313,1.279323496492578,-0.5664323344805049
1014,0,0,1,1,0,3,1,0,3,0.2604928727389251,2.509618890811592,-1.2945606902145497
1289,0,0,2,2,1,0,0,2,3,-1.2661799745893052,-0.0962341447992551,-0.4812995759952529
197,0,1,2,3,2,1,1,0,3,0.2163916068912316,-0.0049291843471006,-0.7535934447266475
1438,0,-1,1,13,2,1,0,6,3,0.5788406617475016,-1.070739200067495,0.9841433625226842
957,0,0,3,3,0,0,3,0,3,-2.3630415546330785,-0.9976232811544824,-0.242415569805776
531,0,0,0,10,0,1,0,0,3,1.3717372992186323,0.4311449605049069,0.529127299646272
253,0,2,0,6,4,0,0,0,3,1.2949833872573335,2.4323701404393545,-0.3431122404143276
1400,0,0,3,8,2,1,0,2,3,0.2843884765392726,-0.108422978864776,0.4987739004549074
15,0,1,6,3,1,0,1,0,3,-1.2667047894690822,-0.7311595045191218,0.1979440326645497
884,0,1,6,3,1,0,1,0,3,-1.121936464877098,-0.6233790230453957,0.1979440326645497
1296,0,0,3,6,3,1,0,2,3,0.591914964086709,0.4017061627537401,0.4822162263070556
111,0,0,0,2,0,0,0,0,3,-1.5809836665827852,-0.2597914261937091,-3.083121638508983
141,0,0,0,3,0,1,0,0,3,-1.5803793574558904,-0.438545286920248,-0.5258981839421276
166,0,-1,0,3,3,0,0,0,3,-0.3485068757025959,0.6759664573120984,-0.385066557597456
147,1,0,3,4,1,1,0,0,3,-0.4884745679581256,-0.5449367873596717,0.2552601639492798
1228,0,0,21,17,8,0,1,4,3,3.47215060100312,1.0729566936358454,3.1126564984570786
286,1,0,4,6,2,0,0,2,3,0.2584772969041045,-0.4426775161554238,0.64149567844016
1140,0,0,1,7,0,3,1,0,3,0.7475649334358558,0.5069593422767589,0.440628673056505
925,0,0,1,2,0,3,1,0,3,-0.1981817313736626,1.0297849806496555,-0.7494180827247128
259,0,0,4,4,2,0,0,0,3,1.2893224495229545,0.0913647519079658,0.3180416275874199
603,0,-1,0,4,1,0,0,0,3,-1.17297538127709,-0.5611709156605702,-0.1404957720052511
222,0,0,0,2,0,0,0,0,3,-1.1808639546791035,0.1979398691404804,-1.3680245279567842
1045,0,-1,3,12,2,1,0,2,3,0.9401113103092136,-1.2258971468859672,1.2811760566171857
1011,0,0,1,12,5,2,1,6,3,1.4362655262934898,1.1576459086158104,0.5437712977373164
1426,0,-1,2,5,2,0,0,2,3,-0.4594975822763524,0.0398011206721254,0.3542927103324388
1411,0,0,5,9,1,1,3,3,3,-0.6004138620388073,-1.3466737640982702,0.84055487883208
1181,0,1,2,1,1,1,0,0,3,-0.6426727857668301,0.0804102811125161,-0.8472097505296593
774,0,0,2,2,1,3,1,2,3,-0.0413854504912935,0.9667218794664032,-0.4757128080079094
1108,0,2,18,12,5,1,1,1,3,2.3466226971479407,-0.7271307195030884,2.299363801147184
1030,0,-1,0,6,6,0,0,4,3,0.8216595729431635,1.7449989179721952,0.01248081790088
878,0,1,1,3,2,1,0,0,3,0.1941817450873229,1.1134307432360373,-1.9744109041007016
164,0,1,3,3,1,1,1,0,3,-0.1610653026071883,-0.1025623204436708,-0.3446816817147367
1355,0,1,1,3,2,0,0,0,3,0.0325815690524583,0.678588958157998,-1.1255087474606975
1061,0,1,3,3,2,0,1,0,3,0.0379331926715075,0.2089382246604542,-0.1980947888465546
980,0,0,1,6,1,1,0,0,3,-0.6471995418980335,-0.5317685060805853,0.5705622795274319
1057,0,0,2,5,2,2,0,1,3,0.1302347083889977,-0.5777243077596381,0.1067604611212259
1128,1,0,0,4,2,1,0,2,3,-0.7019837800564055,0.0720249311286595,-0.2694459978440451
758,1,0,2,5,5,0,0,3,3,0.7272170323449697,1.5545821197007748,-0.150670626969228
422,0,1,2,3,2,1,0,0,3,-0.0305268425084004,0.2412176377535158,-0.5781295625121703
941,0,0,0,4,2,0,0,0,3,-0.1250027815741522,0.3398725435411728,-0.2470104429767781
67,0,1,4,4,4,0,1,1,3,0.3716225733518768,0.3996413973107933,0.0820809892809682
1337,0,1,1,1,2,1,0,0,3,-0.4305325694279561,-0.0167244893106364,-1.9744109041007016
1102,0,1,5,3,1,0,1,0,3,-0.6303331700048661,-0.2713459006886142,0.0362154332038623
441,0,0,3,4,2,0,0,2,3,-1.376966680081641,-0.2598595165427075,-0.1858377115876955
1076,0,0,1,8,2,0,0,2,3,0.1931385255893437,0.3493404379477653,0.3985474209821695
747,0,-1,3,14,2,2,0,4,3,1.2699812168065658,-1.1827283136785651,1.4982428557894414
972,0,1,1,1,2,0,0,0,3,-0.1159301534646732,0.5569133507900014,-1.9744109041007016
1271,0,-2,1,11,4,0,1,0,3,0.6331529642805899,-0.7116205523880719,1.162271543302304
1415,0,0,2,3,2,0,0,4,3,-1.469804356812917,-0.2256053098430128,-0.3047801655105766
868,0,-1,3,5,1,0,2,0,3,-0.0786700756450964,-0.2059761187337009,0.5089873427731032
1287,0,0,0,1,1,0,0,0,3,-0.940810300186394,0.4827795785431332,-1.291348382751027
241,0,1,3,5,2,0,1,3,3,-0.4448708808695926,-0.3628108234672947,0.0146669946088932
144,0,1,1,1,3,1,0,0,3,0.4937190437673323,1.394536293243285,-1.9744109041007016
1179,0,0,0,4,0,2,0,0,3,0.2598329018872896,1.1585344871142824,-0.2470104429767781
1010,0,0,0,4,0,0,0,0,3,0.2495359406562182,0.9576188776731748,-0.7593556492752824
837,0,1,1,1,2,0,0,1,3,-0.0897361538081518,0.3217083157501479,-1.4175350884889713
50,0,0,24,28,5,2,6,0,3,3.32445562007686,-1.305690399907267,3.363031121187851
546,0,-2,0,4,0,1,0,0,3,-1.6718733202618106,-0.9202109140550456,0.01169933006805
95,0,1,1,1,2,0,0,0,3,-0.3343413327896622,0.3014431793954339,-1.9744109041007016
573,0,1,4,5,3,4,1,1,3,1.076555735082037,-0.3442625770728578,0.5858896320811715
415,0,0,3,4,1,0,0,2,3,-1.1422171189710135,-0.5331598633116733,0.3503301421087786
643,1,0,20,16,4,2,1,3,3,2.645357791269622,-1.3327557881378234,2.910274412651789
1354,0,-1,1,5,0,2,1,0,3,-0.9879306226525592,-1.1789240113538453,0.2197498974174469
1263,0,0,3,6,0,2,1,0,3,0.2545956222545277,-1.233917420952616,0.5653488941027385
1188,1,0,7,10,3,0,0,4,3,0.5828473015630452,-0.4717505010676302,1.4071361839131662
1459,0,0,0,0,0,0,0,0,3,-0.5283218663668925,0.0434994510796514,-3.083121638508983
1169,0,1,3,5,2,0,0,0,3,0.5314805294633871,-0.3765524842469666,0.4289165279392157
1226,0,-3,2,11,0,0,0,0,3,0.2886778933480086,-3.1017037160753023,1.4236099671593538
1022,0,0,2,8,0,3,0,0,3,0.0206223134031423,-0.6676613730082793,0.5419328562134675
1408,0,0,2,4,2,0,0,3,3,-0.6469021339384529,-0.3311631549269958,-0.0185972381898646
952,0,1,1,2,2,0,0,1,3,-0.4027134257117629,-0.0528648461832134,-1.0639282167158297
764,0,-1,5,11,3,1,1,0,3,1.1655931164187396,0.510841172452082,1.349252963541457
1346,0,1,1,1,1,0,0,0,3,-1.3094163119376998,0.1202653587702639,-1.2945606902145497
343,0,1,2,1,2,0,1,0,3,-0.2724166022697273,0.1694626632278124,-1.1283030645647905
1309,0,0,2,6,2,2,0,1,3,0.2137339734153291,-0.6635040877768855,0.2377336406094917
648,0,1,2,3,1,0,1,0,3,-0.2883700571035683,-0.4194995069770932,-0.6053349502496441
661,0,1,3,3,1,0,0,0,3,-1.1931744640431623,-0.9114536611550108,-0.1429042024142807
1033,0,0,2,6,0,3,2,0,3,0.4870564086724408,0.5653890562050538,0.3652390405537701
549,0,1,2,3,2,1,0,0,3,0.5611595757988186,0.6895716309644045,-0.5392824132273237
782,0,1,2,5,3,1,0,2,3,0.6745465491042325,0.7483078097694804,-0.2420485718436608
1279,0,1,2,1,2,1,1,0,3,-0.1486940768358339,0.4229337509300765,-1.1283030645647905
479,0,-2,0,4,0,0,0,0,3,-2.289206337413929,-0.9159234358718376,0.0811820501332515
237,0,0,2,4,1,0,2,0,3,-0.987335898169898,-0.4214242869757992,-0.2752472161119456
77,0,-3,2,12,1,0,0,0,3,0.8627500238187306,-2.7412102078493654,1.4904810169402831
684,0,1,2,3,1,0,0,0,3,-0.4447647655701766,-0.1615921160152796,-0.6138124534346332
1167,0,0,3,14,3,3,2,0,3,1.3066176618098222,0.4156687308922088,1.0014667339311216
1060,0,0,5,4,0,0,0,0,3,-0.8439267551427406,-1.3663279551905223,0.4463348405411285
1000,0,0,6,8,1,1,4,0,3,1.674211973008991,-0.562416925149146,1.070950840080547
1323,0,1,4,5,1,0,0,0,3,-0.0590945981699527,-0.6728939427205121,0.4879102872477791
757,0,0,3,3,0,0,0,0,3,-1.5054048969334484,-1.0645250444953582,-0.1176276425413093
489,0,1,2,5,2,1,1,0,3,0.3955853500859528,0.1560637786267181,-0.4905866253213322
1377,0,1,16,15,5,1,1,1,3,2.874270310252957,-0.510969231274642,2.633768134186467
131,0,0,2,3,2,0,1,0,3,-0.2991924315953251,0.2976048643137615,-0.2241718433617207
961,0,0,1,6,2,0,0,0,3,0.333153529000531,0.4621566395361127,0.1230611663086617
331,0,1,1,2,2,0,0,0,3,-0.1302745932405039,0.7545727443166702,-1.9744109041007016
1139,0,0,4,4,0,0,0,0,3,-0.6937544312924523,-0.1512477361618984,0.4120677757065598
954,1,0,3,3,2,0,0,1,3,0.3285110322621891,0.6463428821717648,0.0351370148358651
134,0,0,2,9,2,0,0,4,3,-0.0833199538291055,-0.3846431639751121,0.6171598336441977
846,0,1,1,2,2,0,0,0,3,-0.3076464786214226,0.4428129408907501,-1.9744109041007016
902,0,0,2,4,2,0,0,1,3,-0.7019837800564055,-0.0846022040075231,-0.1279967542344211
1127,0,0,0,1,0,0,0,0,3,-1.119192501251362,0.261216440318864,-1.861278456428019
468,1,0,1,7,3,1,0,2,3,0.69973072691886,0.572295567327416,0.6199163859144098
926,0,0,0,3,0,3,0,0,3,-0.2111181760507276,0.7494465708045772,-0.599711492447174
800,0,0,3,13,0,3,3,0,3,1.9716931489709293,1.8563680064302608,1.2920111922402553
1220,1,0,0,3,1,2,0,1,3,0.294733965137894,1.7625595779788883,-0.7010412158656043
1003,0,0,0,4,3,0,0,2,3,0.2757876627353276,1.7154735345699983,-1.047770762564312
1327,0,1,1,2,2,1,0,0,3,-0.148810146306801,0.3551823264158661,-1.244195276312855
1232,0,1,2,3,3,0,0,4,3,-0.4098199012489087,-0.3996768647674251,-0.4328127994128528
1070,0,0,0,8,0,2,0,0,3,-0.6630969719402315,-0.8458479667473077,0.6279421001750155
877,0,0,0,3,2,0,0,2,3,-0.742425006505642,0.3706040332381556,-0.6119241454120953
1240,0,-1,0,3,1,0,0,0,3,-0.5616232438842176,0.2177742487155449,-0.4660937669843983
831,0,1,7,9,2,0,1,4,3,0.1086753841716961,-1.11413820092226,1.108367942896514
598,0,1,4,4,1,0,1,0,3,0.0097681575367606,-0.1124672764748486,0.2517420582980639
912,0,1,2,1,3,0,1,0,3,0.8830522610148214,2.5631428037636668,-1.1283030645647905
636,0,1,7,14,2,2,2,0,3,1.8898880371639044,1.0138255142612311,1.485839110608718
380,0,-1,3,9,0,2,3,0,3,0.7675793415814023,-0.1412627184121998,0.8904922544266942
1382,0,2,7,6,0,2,0,0,3,0.0035883113606151,-1.482364763599034,0.898406300295384
1235,0,0,1,6,0,3,1,0,3,0.347790096059923,0.340992542541555,0.3246771389183878
1456,0,0,5,3,0,0,0,0,3,-1.5429304378052946,-1.3954228150466617,0.4873179947715769
62,1,0,1,2,1,0,0,0,3,-0.6772937283838025,0.3499360040581562,-0.8853148240871878
59,0,0,2,3,1,1,0,0,3,-0.1429234236485297,-0.1821890188678024,0.1038063740524973
363,0,2,0,6,0,6,0,0,3,1.1371717108309418,0.7671969077436073,-0.27225029045157
491,0,1,1,5,2,5,0,1,3,0.7442671776316028,0.449242157823645,-0.2935431708806569
859,0,-1,0,3,2,0,0,0,3,-0.5322419056498933,0.0433526396982366,-0.3078418764138155
1107,0,0,2,6,0,4,2,0,3,0.5047301102473581,0.3171268700255461,0.2628132599521678
